"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPGDFD","Consumer prices - food","MEX","Mexico","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",118.6725,,
"CPGDFD","Consumer prices - food","MEX","Mexico","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",124.2983,,
"CPGDFD","Consumer prices - food","MEX","Mexico","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",129.2568,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",85.69984,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",91.73358,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",94.74419,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",95.79517,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",92.47482,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",91.28239,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",92.78009,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",93.73797,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",99.01527,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",100.085,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",102.2148,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",104.28,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",106.7983,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",106.7347,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",107.4267,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",85.63556,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",84.00036,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",82.56392,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",85.33743,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",86.88229,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",88.27356,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",89.50221,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",91.92339,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",95.79005,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",99.79221,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",99.90966,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",101.1202,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",102.1863,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",105.3483,,
"CPGDFD","Consumer prices - food","NOR","Norway","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",108.3928,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",75.20096,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",78.69751,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",78.17741,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",77.21242,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",81.83063,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",83.60397,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",84.05605,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",88,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",92.96673,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",97.29597,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",105.1559,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",109.5271,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",111.5377,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",110.4729,,
"CPGDFD","Consumer prices - food","POL","Poland","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",108.6235,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",85.56616,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",91.09983,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",92.49004,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",94.62788,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",95.68803,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",95.14575,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",97.70577,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",100.0988,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",103.8182,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",100.2444,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",102.0968,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",105.3649,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",107.4079,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",105.9665,,
"CPGDFD","Consumer prices - food","PRT","Portugal","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",107.0412,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",77.88213,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",82.61855,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",83.81911,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",86.65377,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",90.81571,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",89.56847,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",90.84239,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",94.46408,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",101.7075,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",98.41927,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",106.0562,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",110.5049,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",114.4001,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",113.4863,,
"CPGDFD","Consumer prices - food","SVK","Slovak Republic","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",113.1595,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",71.91467,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",76.15998,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",79.93778,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",83.21387,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",86.43118,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",89.16125,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",92.828,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",96.25534,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",101.9143,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",100.8428,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",102.0522,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",104.4268,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",107.337,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",106.9628,,
"CPGDFD","Consumer prices - food","ESP","Spain","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",108.2179,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",82.73055,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",85.10648,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",87.86895,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",88.14962,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",87.76614,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",87.16422,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",87.82929,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",89.60972,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",95.80215,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",98.57224,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",101.2786,,
"CPGDFD","Consumer prices - food","SWE","Sweden","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",102.782,,
