"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2005","Albania","Population on 1 January - total ","3,134,975",""
"2005","Albania","Population on 1 January - males","1,562,016",""
"2005","Albania","Population on 1 January - females","1,572,959",""
"2005","Albania","Average population - total","3,142,059",""
"2005","Albania","Average population - males","1,565,314",""
"2005","Serbia","Population on 1 January - total ","7,456,050",""
"2005","Serbia","Population on 1 January - males","3,625,521",""
"2005","Serbia","Population on 1 January - females","3,830,529",""
"2005","Serbia","Average population - total","7,440,769",""
"2005","Serbia","Average population - males","3,618,039",""
"2005","Turkey","Population on 1 January - total ","68,010,221",""
"2005","Turkey","Population on 1 January - males","34,061,541",""
"2005","Turkey","Population on 1 January - females","33,948,680",""
"2005","Turkey","Average population - total","68,435,380",""
"2005","Turkey","Average population - males","34,276,224",""
"2005","Andorra","Population on 1 January - total ","76,875",""
"2005","Andorra","Population on 1 January - males","40,085",""
"2005","Andorra","Population on 1 January - females","36,790",""
"2005","Andorra","Average population - total","77,712",""
"2005","Andorra","Average population - males","40,530",""
"2005","Belarus","Population on 1 January - total ","9,800,073",""
"2005","Belarus","Population on 1 January - males","4,583,082",""
"2005","Belarus","Population on 1 January - females","5,216,991",""
"2005","Belarus","Average population - total","9,775,307",""
"2005","Belarus","Average population - males","4,569,189",""
"2005","Bosnia and Herzegovina","Population on 1 January - total ","3,842,532","e"
"2005","Bosnia and Herzegovina","Population on 1 January - males","1,882,841","e"
"2005","Bosnia and Herzegovina","Population on 1 January - females","1,959,692","e"
"2005","Bosnia and Herzegovina","Average population - total","3,842,591",""
"2005","Bosnia and Herzegovina","Average population - males","1,882,870",""
"2005","Moldova","Population on 1 January - total ","3,600,436",""
"2005","Moldova","Population on 1 January - males","1,724,841",""
"2005","Moldova","Population on 1 January - females","1,875,595",""
"2005","Moldova","Average population - total","3,595,186",""
"2005","Moldova","Average population - males","1,722,105",""
"2005","Monaco","Population on 1 January - total ","33,085",""
"2005","Monaco","Population on 1 January - males","16,040",""
"2005","Monaco","Population on 1 January - females","17,045",""
"2005","Monaco","Average population - total",":",""
"2005","Monaco","Average population - males",":",""
"2005","Russia","Population on 1 January - total ","143,474,219","e"
"2005","Russia","Population on 1 January - males","66,602,762","e"
"2005","Russia","Population on 1 January - females","76,871,457","e"
"2005","Russia","Average population - total","143,113,885",""
"2005","Russia","Average population - males","66,383,153",""
"2005","San Marino","Population on 1 January - total ","29,673",""
"2005","San Marino","Population on 1 January - males","14,546",""
"2005","San Marino","Population on 1 January - females","15,127",""
"2005","San Marino","Average population - total","29,836",""
"2005","San Marino","Average population - males","14,625",""
"2005","Ukraine","Population on 1 January - total ","47,100,462",""
"2005","Ukraine","Population on 1 January - males","21,753,993",""
"2005","Ukraine","Population on 1 January - females","25,346,469",""
"2005","Ukraine","Average population - total","46,924,816",""
"2005","Ukraine","Average population - males","21,664,330",""
"2005","Armenia","Population on 1 January - total ","3,215,800",""
"2005","Armenia","Population on 1 January - males","1,550,600",""
"2005","Armenia","Population on 1 January - females","1,665,200",""
"2005","Armenia","Average population - total","3,217,517",""
"2005","Armenia","Average population - males","1,552,356",""
"2006","Belgium","Population on 1 January - total ","10,511,382",""
"2006","Belgium","Population on 1 January - males","5,143,821",""
"2006","Belgium","Population on 1 January - females","5,367,561",""
"2006","Belgium","Average population - total","10,547,958",""
"2006","Belgium","Average population - males","5,162,615",""
"2006","Bulgaria","Population on 1 January - total ","7,629,371",""
"2006","Bulgaria","Population on 1 January - males","3,714,614",""
"2006","Bulgaria","Population on 1 January - females","3,914,757",""
"2006","Bulgaria","Average population - total","7,601,022",""
"2006","Bulgaria","Average population - males","3,700,597",""
"2006","Czech Republic","Population on 1 January - total ","10,223,577",""
"2006","Czech Republic","Population on 1 January - males","4,989,652",""
"2006","Czech Republic","Population on 1 January - females","5,233,925",""
"2006","Czech Republic","Average population - total","10,238,905",""
"2006","Czech Republic","Average population - males","5,000,124",""
"2006","Denmark","Population on 1 January - total ","5,427,459",""
"2006","Denmark","Population on 1 January - males","2,685,846",""
"2006","Denmark","Population on 1 January - females","2,741,613",""
"2006","Denmark","Average population - total","5,437,272",""
"2006","Denmark","Average population - males","2,691,254",""
"2006","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82,437,995",""
"2006","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","40,339,961",""
"2006","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","42,098,034",""
"2006","Germany (until 1990 former territory of the FRG)","Average population - total","82,376,451",""
"2006","Germany (until 1990 former territory of the FRG)","Average population - males","40,320,564",""
"2006","Estonia","Population on 1 January - total ","1,350,700",""
"2006","Estonia","Population on 1 January - males","627,930",""
"2006","Estonia","Population on 1 January - females","722,770",""
"2006","Estonia","Average population - total","1,346,810",""
"2006","Estonia","Average population - males","626,095",""
"2006","Ireland","Population on 1 January - total ","4,208,156",""
"2006","Ireland","Population on 1 January - males","2,103,449",""
"2006","Ireland","Population on 1 January - females","2,104,707",""
"2006","Ireland","Average population - total","4,273,591",""
"2006","Ireland","Average population - males","2,137,285",""
"2006","Greece","Population on 1 January - total ","11,004,716",""
"2006","Greece","Population on 1 January - males","5,433,391",""
"2006","Greece","Population on 1 January - females","5,571,325",""
"2006","Greece","Average population - total","11,020,362",""
"2006","Greece","Average population - males","5,437,818",""
"2006","Spain","Population on 1 January - total ","44,009,971",""
"2006","Spain","Population on 1 January - males","21,719,318",""
"2006","Spain","Population on 1 January - females","22,290,653",""
"2006","Spain","Average population - total","44,397,319",""
"2006","Spain","Average population - males","21,919,147",""
"2006","France","Population on 1 January - total ","63,229,635",""
"2006","France","Population on 1 January - males","30,591,100",""
"2006","France","Population on 1 January - females","32,638,535",""
"2006","France","Average population - total","63,437,350",""
"2006","France","Average population - males","30,697,167",""
"2006","Croatia","Population on 1 January - total ","4,312,487",""
"2006","Croatia","Population on 1 January - males","2,073,933",""
"2006","Croatia","Population on 1 January - females","2,238,554",""
"2006","Croatia","Average population - total","4,313,009",""
"2006","Croatia","Average population - males","2,075,057",""
"2006","Italy","Population on 1 January - total ","58,064,214",""
"2006","Italy","Population on 1 January - males","28,138,577",""
"2006","Italy","Population on 1 January - females","29,925,637",""
"2006","Italy","Average population - total","58,143,979",""
"2006","Italy","Average population - males","28,175,406",""
"2006","Cyprus","Population on 1 January - total ","744,013",""
"2006","Cyprus","Population on 1 January - males","364,582",""
"2006","Cyprus","Population on 1 January - females","379,431",""
"2006","Cyprus","Average population - total","750,965",""
"2006","Cyprus","Average population - males","368,048",""
"2006","Latvia","Population on 1 January - total ","2,227,874",""
"2006","Latvia","Population on 1 January - males","1,022,058",""
"2006","Latvia","Population on 1 January - females","1,205,816",""
"2006","Latvia","Average population - total","2,218,357",""
"2006","Latvia","Average population - males","1,017,925",""
"2006","Lithuania","Population on 1 January - total ","3,289,835",""
"2006","Lithuania","Population on 1 January - males","1,528,463",""
"2006","Lithuania","Population on 1 January - females","1,761,372",""
"2006","Lithuania","Average population - total","3,269,909",""
"2006","Lithuania","Average population - males","1,517,629",""
"2006","Luxembourg","Population on 1 January - total ","469,086",""
"2006","Luxembourg","Population on 1 January - males","232,100",""
"2006","Luxembourg","Population on 1 January - females","236,986",""
"2006","Luxembourg","Average population - total","472,637",""
